Product Name,Product Price,Product URL,Ratings,Brand
"USB C Charger, Baseus 45W PD Fast Charging Wall Charger[GaN Tech], 2 Port PD 3.0 Power Adapter, Type C Charging Block for Samsung S20 Ultra, S20+, Note 10+, USB-C Laptops, iPhone 11, Pixel and More",26.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A011591615QJ885YNBR2E&url=%2FCharger-Baseus-Charging-Adapter-Samsung%2Fdp%2FB08DD3K9YK%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354664%26sr%3D8-38-spons%26psc%3D1%26smid%3DA33IAQUVRW6LGA&qualifier=1619354664&id=6720574299267052&widgetName=sp_mtf,4.8,Baseus
"USB C Charger, Baseus 120W 3-Port Wall Charger, GaN Tech C+C+U Quick Charger High Power Fast Charger with 100W C to C Cable for iPhone 12 Pro Max,Macbook Pro,iPad,AirPods Pro,Galaxy S20, Switch(Black)",59.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A07046392OA7H7BHB1W2Y&url=%2FCharger-Baseus-3-Port-Macbook-AirPods%2Fdp%2FB08CK1KLXH%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354547%26sr%3D8-38-spons%26psc%3D1%26smid%3DA33IAQUVRW6LGA&qualifier=1619354547&id=6031989136218613&widgetName=sp_btf,4.4,Baseus
"Belkin Portable Power Bank Charger 20K (Portable Charger Battery Pack w/Dual USB Ports, 20000mAh Capacity) for iPhone, iPad, AirPods and More, Black (BPB003btBK)",39.99,https://www.amazon.com//Belkin-Portable-20000mAh-Capacity-BPB003btBK/dp/B086R61LN9/ref=sr_1_29?dchild=1&keywords=Anker+power+bank&qid=1619353573&sr=8-29,4.6,Belkin
"Bextoo Portable Charger Power Bank 30000mAh, Huge Capacity External Battery 2 USB Output & Input Ports USB-C Fast Charging Battery Pack Charger for Laptop Smart Phone",24.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A09810082ZFKIY3BVHRSR&url=%2FPortable-Charger-30000mAh-Bextoo-Compatible%2Fdp%2FB07XSX6DX8%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353749%26sr%3D8-2-spons%26psc%3D1&qualifier=1619353749&id=4164147262209695&widgetName=sp_atf,4.5,Bextoo
"Portable Charger 30000mAh, (Ultra High Capacity)(Flashlight)(Outdoor) BONAI 5.6A 4-Port Output External Battery Pack, Polymer Fast 4A Input Power Bank for iPhone iPad Samsung Galaxy and More - Mint",36.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0853610XCA38TFBDGKX&url=%2FPortable-30000mAh-Flashlight-BONAI-Compatible%2Fdp%2FB07HT2M9WG%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353749%26sr%3D8-1-spons%26psc%3D1&qualifier=1619353749&id=4164147262209695&widgetName=sp_atf,4.6,BONAI
"52W 5-Port USB Desktop Charger, Crave PowerHUB [Quick Charge QC3.0 + Type-C] Multi-Port Charger Hub with Fast IC Technology for iPhone, iPad, Samsung and More",39.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A1034694WAZK5YSP0UHR&url=%2FDesktop-Crave-PowerHUB-Multi-Port-Technology%2Fdp%2FB0789KLK7S%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353573%26sr%3D8-28-spons%26psc%3D1&qualifier=1619353573&id=269765578641099&widgetName=sp_mtf,4.6,Crave
"USB C Wall Charger, E EGOWAY 4-Port Charger with 60W & 18W USB C PD Power Delivery Adapter and Dual USB A Ports-12W",39.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0347718DNWZJXTK71ER&url=%2FCharger-4-Port-Power-Delivery-Adapter%2Fdp%2FB07Y8G2YX6%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619354046%26sr%3D8-161-spons%26psc%3D1%26smid%3DA327REMLDE4QJW&qualifier=1619354046&id=6079888606363836&widgetName=sp_atf_next,4.7,E EGOWAY
"Portable Charger Ekrist 25800mAh, High Capacity Ultra Slim Power Bank with 2 USB Ports & Colorful Indicator,Power Delivery External Cell Phone Battery Pack for Smart Phone, Samsung Android, Table etc",19.95,https://www.amazon.com//Portable-Ekrist-25800mAh-Capacity-Indicator/dp/B07VXF3XMX/ref=sr_1_20?dchild=1&keywords=INIU+power+bank&qid=1619353749&sr=8-20,4,Ekrist
"ELECJET PowerPie 20000mAh USB C PD 45W Laptop Power Bank, [Super Fast Charging 2.0] PPS Battery Pack for Samsung Note 10 plus/S20 Ultra/Note 20, Portable Charger External Battery for MacBook Pro/Air",49.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0948065262L03QX8HWK7&url=%2FELECJET-PowerPie-20000mAh-External-Nintendo%2Fdp%2FB07YLFX8DT%2Fref%3Dsr_1_11_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353386%26sr%3D8-11-spons%26psc%3D1&qualifier=1619353386&id=8732847012677326&widgetName=sp_mtf,4.7,ELECJET
"Elepower 2 in 1 Car and Wall Charger Portable Dual USB Ports 2.1A in Total Travel Wall iPhone Charger for iPhone 11 / XS X /8 7 Plus, Samsung Galaxy, Google, Power Bank and More - Black",12.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0372322270AWHH7OLK14&url=%2FElepower-Charger-Travel-Samsung-More-Black%2Fdp%2FB01CZW3D3Q%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354129%26sr%3D8-28-spons%26psc%3D1&qualifier=1619354129&id=4296891260501890&widgetName=sp_mtf,4.6,Elepower
"USB Type C Wall Charger 30W 2 Port Foldable Fast Charger with 18W USB C Power Adapter for iPhone Xs/Max/XR/X/8, Ipad Pro 2018/Air 2/Mini, MacBook Pro/Air, Galaxy S10/S9/S8, Pixel, LG, Nexus, and More",14.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0300731MUUOC592HJPS&url=%2FCharger-Foldable-Adapter-iPhone-MacBook%2Fdp%2FB08G4MKD7K%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354722%26sr%3D8-50-spons%26psc%3D1&qualifier=1619354722&id=8980569921678078&widgetName=sp_atf_next,4.7,ELIK
"EnginStar 100W Foldable Solar Panel Charger with 18V DC Outlet for Portable Power Stations Jackery/Rockpals/Flashfish, Portable Solar Generator with USB-A USB-C QC 3.0 for Outdoor Camping Van RV Trip",179.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A03512042OXS1GJLSDIWL&url=%2FEnginStar-Foldable-Portable-Flashfish-Generator%2Fdp%2FB08NVL7MS9%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354547%26sr%3D8-18-spons%26psc%3D1&qualifier=1619354547&id=6031989136218613&widgetName=sp_atf_next,4.5,EnginStar
"Car Charger, 30W 4.8A Dual Port USB C PD Phone Automobile Charger, Flush Fit Mini Metal Quick Charge Car Adapter Compatible with Smartphone",14.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A07202811XYJ6004ZPJW0&url=%2FCharger-Automobile-Adapter-Compatible-Smartphone%2Fdp%2FB08JVJMWQ5%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354758%26sr%3D8-66-spons%26psc%3D1&qualifier=1619354758&id=8160538926160751&widgetName=sp_atf_next,4.4,EWA
"Freedy 90W USB-C Travel Charger Power Station Fast Charging Adapter [2 USB-C PD & 2 QC 3.0] [USB-IF Certified] - Compatible w MacBook, iPad Pro, iPhone Xs/Xs Max/Xr and More (Black)",51.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A076101833CYCCRINV61C&url=%2FCharger-Station-Charging-Adapter-Certified%2Fdp%2FB07TSCXVDT%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353386%26sr%3D8-21-spons%26psc%3D1%26smid%3DA1OQBB5GGOM1U0&qualifier=1619353386&id=8732847012677326&widgetName=sp_btf,4.4,FREEDY
"USB C Charger, SlimQ 100W 4-Port PD Fast Charger Adapter [GaNFast Tech], Portable Dual Type C Wall Charger for MacBook Pro/Air, iPad Pro, iPhone 12/11/Pro/Max/XR/XS/X, Galaxy, Pixeland Laptop Etc",59.98,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A00842862MN05FVG1YDIL&url=%2FCharger-SlimQ-Adapter-Portable-Pixeland%2Fdp%2FB08PNQVXG5%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354361%26sr%3D8-114-spons%26psc%3D1%26smid%3DA24T94C7UAHOFL&qualifier=1619354361&id=5732679508907220&widgetName=sp_atf_next,4.6,GanFast
Portable Charger 20000mAh Power Bank Quick Charge 3.0 USB-C PD 18w Fast Charging 2 Input 4 Output Power Delivery QC External Battery Pack Compatible with Android Samsung Galaxy Pixel iPhone More,25.18,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A01945031OFQ318PTWM2W&url=%2FPortable-20000mAh-Charging-Delivery-Compatible%2Fdp%2FB084NYGX3S%2Fref%3Dsr_1_41_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354189%26sr%3D8-41-spons%26psc%3D1&qualifier=1619354189&id=6770743850316758&widgetName=sp_btf,4.4,Gatcepot
"HALO - Pocket Power 6000 Portable Charger Power Bank for Phone - High-Speed TSA Approved 6000mAh Battery Pack - Standard USB Output and Micro USB Cable, Lightning Cable, and USB Type - Metallic Purple",38.42,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A02022632AAV4Z368YUDA&url=%2FHALO-Portable-High-Speed-Approved-Lightning%2Fdp%2FB083SD6WLV%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353573%26sr%3D8-18-spons%26psc%3D1&qualifier=1619353573&id=269765578641099&widgetName=sp_atf_next,4.7,Halo
"HALO - Pocket Power 6000 Portable Charger Power Bank for Phone - High-Speed TSA Approved 6000mAh Battery Pack - Standard USB Output and Micro USB Cable, Lightning Cable, USB Type C Cable - Platinum",39.11,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02018633Q15SJFXLCXGU&url=%2FHALO-Portable-High-Speed-Approved-Lightning%2Fdp%2FB083SCM8XC%2Fref%3Dsr_1_51_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354257%26sr%3D8-51-spons%26psc%3D1&qualifier=1619354257&id=174601358340326&widgetName=sp_mtf,4.7,HALO
"Halo Pocket Power 6000 Portable Charger Power Bank for Phone - High-Speed TSA Approved 6000mAh Battery Pack - Standard USB Output and Micro USB Cable, Lightning Cable, and USB Type C Cable - Black",38.67,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0202207O8PNV71L6QYT&url=%2FPocket-Power-Portable-Charger-Phone%2Fdp%2FB083SCNVQT%2Fref%3Dsr_1_83_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354310%26sr%3D8-83-spons%26psc%3D1&qualifier=1619354310&id=5671543943246949&widgetName=sp_mtf,4.7,HALO
"HALO Bolt Portable Car Jump Starter 57720 MWH Car Battery Jump Starter with 2 USB Ports To Charge Devices, Portable Car Charger - Silver, 123236",79.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A06383361GBZN1TQ833BI&url=%2F57720-Portable-Phone-Charger-Starter%2Fdp%2FB07HF8Z52Y%2Fref%3Dsr_1_130_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354380%26sr%3D8-130-spons%26psc%3D1&qualifier=1619354380&id=8136654046704523&widgetName=sp_atf_next,4.7,Halo
HALO Bolt 58830 mWh Portable Phone Laptop Charger Car Jump Starter with AC Outlet and Car Charger - Blue Graphite,99.95,https://www.amazon.com//Halo-Portable-Laptop-Charger-Starter/dp/B07B2THJJV/ref=sr_1_22?dchild=1&keywords=Anker+power+bank&qid=1619353573&sr=8-22,4.6,Halo
"HALO - Pocket Power 6000 Portable Charger Power Bank for Phone - High-Speed TSA Approved 6000mAh Battery Pack - Standard USB Output and Micro USB Cable, Lightning Cable, USB Type C Cable -White Marble",39.06,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A02020191IR7IYFNI4TDQ&url=%2FHALO-Portable-High-Speed-Approved-Lightning%2Fdp%2FB083SCW1ZV%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353895%26sr%3D8-33-spons%26psc%3D1&qualifier=1619353895&id=4078652773487226&widgetName=sp_atf_next,4.6,HALO
HALO Bolt 58830 mWh Portable Phone Laptop Charger Car Jump Starter with AC Outlet and Car Charger - Wood Grain,99.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A06316122TKGOZ0X2TQFY&url=%2FHalo-Portable-Laptop-Charger-Starter%2Fdp%2FB07BDK8CNZ%2Fref%3Dsr_1_129_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619354019%26sr%3D8-129-spons%26psc%3D1&qualifier=1619354019&id=499152297511673&widgetName=sp_atf_next,4.6,Halo
HALO Bolt 58830 mWh Portable Phone Laptop Charger Car Jump Starter with AC Outlet and Car Charger - Grey,99.99,https://www.amazon.com//Halo-Portable-Laptop-Charger-Starter/dp/B079FSPRXM/ref=sr_1_35?dchild=1&keywords=POWERADD+power+bank&qid=1619354189&sr=8-35,4.6,Halo
HALO Bolt 58830 mWh Portable Phone Laptop Charger Car Jump Starter with AC Outlet and Car Charger - Gold,99.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A0632416SKB5ZTEEWB7N&url=%2FHalo-Portable-Laptop-Charger-Starter%2Fdp%2FB07HF9JD99%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354343%26sr%3D8-97-spons%26psc%3D1&qualifier=1619354343&id=7073196797899369&widgetName=sp_atf_next,4.6,Halo
"HALO - Pocket Power 6000 Portable Charger Power Bank for Phone - High-Speed TSA Approved 6000mAh Battery Pack - Standard USB Output and Micro USB Cable, Lightning Cable, and USB Type C Cable - Camo",38.28,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A02024191HCD4JCAIH8T8&url=%2FHALO-Portable-High-Speed-Approved-Lightning%2Fdp%2FB083SD8ZKN%2Fref%3Dsr_1_99_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354343%26sr%3D8-99-spons%26psc%3D1&qualifier=1619354343&id=7073196797899369&widgetName=sp_mtf,4.6,HALO
HALO Bolt 58830 mWh Portable Phone Laptop Charger Car Jump Starter with AC Outlet and Car Charger - Rose Gold,99.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A06319242XH8UB3H56Z89&url=%2FHalo-Portable-Laptop-Charger-Starter%2Fdp%2FB07BDFLN3L%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354361%26sr%3D8-113-spons%26psc%3D1&qualifier=1619354361&id=5732679508907220&widgetName=sp_atf_next,4.6,Halo
"HALO - Pocket Power 6000 Portable Charger Power Bank for Phone - High-Speed TSA Approved 6000mAh Battery Pack - Standard USB Output and Micro USB Cable, Lightning Cable, USB Type C Cable - Rose Gold",39.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02023631XS8F1J4C0AQN&url=%2FHALO-Portable-High-Speed-Approved-Lightning%2Fdp%2FB083SCNKW4%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354189%26sr%3D8-37-spons%26psc%3D1&qualifier=1619354189&id=6770743850316758&widgetName=sp_mtf,4.5,HALO
"Halo Pocket Power 6000 Portable Charger Power Bank for Phone - High-Speed TSA Approved 6000mAh Battery Pack - Standard USB Output and Micro USB Cable, Lightning Cable, and USB Type C - Blue Graphite",38.36,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0202543JNKV1UIN2E1S&url=%2FHalo-Pocket-Power-Portable-Charger%2Fdp%2FB083SCSHJV%2Fref%3Dsr_1_115_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354361%26sr%3D8-115-spons%26psc%3D1&qualifier=1619354361&id=5732679508907220&widgetName=sp_mtf,4.5,Halo
Hermitshell Hard Travel Case for RAVPower Portable Charger 20000mAh PD 3.0 Power Bank,13.99,https://www.amazon.com//Hermitshell-RAVPower-Portable-Charger-20000mAh/dp/B07Z4KG5MT/ref=sr_1_19?dchild=1&keywords=INIU+power+bank&qid=1619353837&sr=8-19,4.8,Hermitshell
Hermitshell Hard Travel Case for INIU Portable Charger 10000mAh Power Bank [2021 Version],11.99,https://www.amazon.com//Compact-Portable-Charger-External-Hermitshell/dp/B077N1C718/ref=sr_1_10?dchild=1&keywords=INIU+power+bank&qid=1619353749&sr=8-10,4.7,Hermitshell
Hermitshell EVA Hard Protective Travel Case Carrying Bag Fits Anker PowerCore+ 26800 Premium Portable High Capacity External Battery with Quick Charge PowerPort Wall Charger,14.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A03561532QZWYYJZS7DQQ&url=%2FHermitshell-Protective-Carrying-PowerCore-PowerPort%2Fdp%2FB01MAWKEGM%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354405%26sr%3D8-161-spons%26psc%3D1&qualifier=1619354405&id=3723182008620476&widgetName=sp_atf_next,4.7,Hermitshell
Hermitshell Hard EVA Travel Case for AUKEY 20000mAh USB C Power Bank Portable Charger Slimline Type C Battery Pack,13.99,https://www.amazon.com//Hermitshell-20000mAh-Portable-Charger-Slimline/dp/B07XBR3D96/ref=sr_1_4?dchild=1&keywords=AUKEY+power+bank&qid=1619354433&sr=8-4,4.5,Hermitshell
Hermitshell Hard EVA Travel Case fits AUKEY 30000mAh / 20000mAh Universal Portable External Power Bank,13.99,https://www.amazon.com//Hermitshell-30000mAh-20000mAh-Universal-Portable/dp/B01N4I3CL0/ref=sr_1_35?dchild=1&keywords=AUKEY+power+bank&qid=1619354664&sr=8-35,4.5,Hermitshell
"Portable Charger 26800mAh LCD Digital Display Power Bank Huge Capacity External Battery Pack 2 Output Port Cell Phone Charger for iPhone, Samsung Galaxy, Android Phone,Tablet & etc",19.08,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A06056773TB5WP93TUY94&url=%2FPortable-Charger-26800mAh-Capacity-External%2Fdp%2FB081SPFH53%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353386%26sr%3D8-1-spons%26psc%3D1&qualifier=1619353386&id=8732847012677326&widgetName=sp_atf,4.6,HHETP
"Portable Charger Power Bank [25800mAh Newest Version] Ultra Compact External Battery Pack with Colorful Indicator, 2 USB Ports Quick Charging Portable Phone Charger for iPhone Samsung Android Tablet",18.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A104776634YMSN1134S5U&url=%2FPortable-25800mAh-External-Colorful-Indicator%2Fdp%2FB085BGNQXR%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353386%26sr%3D8-2-spons%26psc%3D1&qualifier=1619353386&id=8732847012677326&widgetName=sp_atf,4.3,HHETP
"USB-C Charger for iPhone 12, 2Pack 18W PD 3.0 Fast Charger Type C Wall Charger Block Plug Power Adapter Compatible iPhone 12/11/Pro Max/Mini/8/7/6,Samsung Galaxy S20 FE 5G M51 Note 20 Ultra,Pixel,Moto",11.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A0953089CD8NEXPMG6U7&url=%2FCharger-iPhone-Adapter-Compatible-Samsung%2Fdp%2FB08KT9G6S5%2Fref%3Dsr_1_130_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619354019%26sr%3D8-130-spons%26psc%3D1&qualifier=1619354019&id=499152297511673&widgetName=sp_atf_next,4.7,HopePow
"iHome Android USB C Charger & 6 ft. Cable: 28W Power Delivery 2 Port Wall Charger (USB-C, USB-A)- Slim, Compact, Portable Type C Charger, Foldable Plug with 6 Ft Type C to C Nylon Braided Cable",19.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A01332693GZASGSRLTUNV&url=%2FCompact-Ultra-Fast-Charging-Bundle-USB%2Fdp%2FB07T7K7R67%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619354032%26sr%3D8-145-spons%26psc%3D1&qualifier=1619354032&id=3043312158942319&widgetName=sp_atf_next,4.7,iHome
