Product Name,Product Price,Product URL,Ratings,Brand
"imuto 10000mah 18W PD QC 3.0 Portable Charger Power Bank USB C with LCD Display External Battery Charger Fast Charge Compatible with iPhone 12 Pro Max 11, Samsung S10, Nintendo Switch, iPad Pro, etc",23.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0293331MZM8QSINLK58&url=%2Fimuto-Portable-10000mAh-External-Nintendo%2Fdp%2FB07KMRCM6Y%2Fref%3Dsr_1_42_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354189%26sr%3D8-42-spons%26psc%3D1&qualifier=1619354189&id=6770743850316758&widgetName=sp_btf,4.4,Imuto
"INIU Portable Charger, USB C Slimmest & Lightest Triple 3A High-Speed 10000mAh Power Bank, Flashlight Battery Pack Compatible with iPhone 12 11 X 8 Plus Samsung S20 Google LG iPad etc. [2021 Version]",13.71,https://www.amazon.com//INIU-High-Speed-Flashlight-Powerbank-Compatible/dp/B07CZDXDG8/ref=sr_1_3?dchild=1&keywords=INIU+power+bank&qid=1619353749&smid=AO72KWJFJOQR6&sr=8-3,4.7,INIU
"INIU Power Bank, LED Display 10000mAh Portable Charger, Dual 3A High-Speed 2 USB Ports with Flashlight Battery Pack, Compatible with iPhone XS X 8 Samsung Galaxy S10 S9 Note 10 Google Oneplus iPad etc",16.99,https://www.amazon.com//INIU-Portable-External-Powerbank-Compatible/dp/B07H6LB4J4/ref=sr_1_4?dchild=1&keywords=INIU+power+bank&qid=1619353749&sr=8-4,4.6,INIU
"Quick Charge 3.0 39W Dual USB Wall Charger, Inpher Universal Travel Adapter with Replaceable UK/EU/AU Plug, SmartID Technology Compatible Samsung Galaxy, iPhone, iPad, Google Pixel,Tablet and More",17.98,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A1027348A70C31ONET83&url=%2FInpher-Universal-Replaceable-Technology-Compatible%2Fdp%2FB07R7TX4V6%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354405%26sr%3D8-162-spons%26psc%3D1&qualifier=1619354405&id=3723182008620476&widgetName=sp_atf_next,4.5,Inpher
iWALK Portable Charger 10000mah Power Bank with Built in Cable for iPhone and USB C Cable Compatible with iPhone 12/12 Mini/Pro/Pro Max 11/Xs/XR Samsung s20/Note20 Twice as Fast as iPhone Charger,39.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A01599793GJ3I3WH4Z1DL&url=%2FiWALK-Portable-10000mAh-External-Compatible%2Fdp%2FB07J4HYXZC%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353573%26sr%3D8-37-spons%26psc%3D1&qualifier=1619353573&id=269765578641099&widgetName=sp_btf,4.5,IWALK
"60W USB C to USB C Cable, JIUWFOX 2 Pack [6ft + 6ft] Type C Charging Cable, Suitable for Samsung Galaxy S21 / S21 + / S20 + Ultra, Note 20/10 Ultra",15.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A04475308PYOHB4WK0ZE&url=%2FJIUWFOX-Charging-Suitable-Samsung-Galaxy%2Fdp%2FB08LMW33ZN%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619354005%26sr%3D8-114-spons%26psc%3D1&qualifier=1619354005&id=8654446747239802&widgetName=sp_atf_next,4.6,JIUWFOX
"Apple Charging Cables, Original [Apple MFi Certified] iPhone Charger 3 Pack Lightning to USB Cable Compatible with iPhone 11/Pro/X/Xs Max/XR/8 Plus /7 Plus/6/ iPad Pro/Air/Mini iPod White(1M/3.3FT)",14.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A05915743S4YFNPZYEGJO&url=%2FCharging-Original-Certified-Lightning-Compatible%2Fdp%2FB08TWXNVKW%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353991%26sr%3D8-97-spons%26psc%3D1%26smid%3DA1NUTF959X57AX&qualifier=1619353991&id=2036108430739944&widgetName=sp_atf_next,4.6,Juusmart
"Geyo Magnetic iPhone 12 Wireless Charger,Fast Wireless Charging Pad Built in 5ft Charging Cable/w Type-C&USB-A Port Compatible with iPhone 12/12 mini/12 Pro/12 Pro Max, AirPods Pro",14.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A09556911IZEFPRDTHE2A&url=%2FiPhone-12-Wireless-Charger-Compatible%2Fdp%2FB08VWG4M7N%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353976%26sr%3D8-82-spons%26psc%3D1&qualifier=1619353976&id=6185299139383067&widgetName=sp_atf_next,3.7,Kexle
"KINGSOLAR Portable Solar Charger 21W Solar Panel Charger with 2 USB Ports, Waterproof Camping Foldable Portable Solar Charger for Cell Phone Tablet GPS iPhone iPad Camera Electronic Device and More",39.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0745388KK2TTF1PUSVW&url=%2FKINGSOLAR-Portable-Waterproof-Foldable-Electronic%2Fdp%2FB07Y8CQWQD%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353573%26sr%3D8-17-spons%26psc%3D1%26smid%3DA1XEEQR0KYXI9U&qualifier=1619353573&id=269765578641099&widgetName=sp_atf_next,4.1,KINGSOLAR
"Krisdonia AC Outlet Portable Charger Battery Pack - 27000mAh 130W/110V Travel Power Bank with Built in AC Outlet and 2 QC3.0 USB Ports and Type-C Port for MacBook, Laptop, Smartphone and More",169.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A05021901BRQWY1MD9ETL&url=%2FKrisdonia-Outlet-Portable-Charger-Battery%2Fdp%2FB07RB7858J%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353837%26sr%3D8-22-spons%26psc%3D1&qualifier=1619353837&id=5690103378810566&widgetName=sp_btf,4.4,Krisdonia
"MANKIW Magsafe Charger Magnetic Charging Pad Wireless Charger Stand Compatible for iPhone 12,12 Mini, 12 Pro, 12 Pro Max (Black)",15.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A03340841IBPURIBZMYVV&url=%2FMagsafe-Magnetic-Charging-Wireless-Compatible%2Fdp%2FB08NDR7FLF%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619354046%26sr%3D8-162-spons%26psc%3D1&qualifier=1619354046&id=6079888606363836&widgetName=sp_atf_next,4.2,MANKIW
Mchoi Hard Portable Case Compatible with INIU 10000mAh Power Bank(Case Only),11.49,https://www.amazon.com//Mchoi-Portable-Compatible-10000mAh-Power/dp/B0836SZVYN/ref=sr_1_19?dchild=1&keywords=INIU+power+bank&qid=1619353749&sr=8-19,4.8,Mchoi
"Nekteck 100W USB C Charger [GaN Tech & USB-IF Certified], PD 3.0 Adapter with Foldable Plug, Support iPhone Fast Charging, Compatible with MacBook Air/Pro 13/16, iPad Air/Pro, Galaxy, iPhone 11/XS/XR",31.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A039031820H67V430VHPA&url=%2FNekteck-Certified-Foldable-Charging-Compatible%2Fdp%2FB089FC1TRF%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354343%26sr%3D8-98-spons%26psc%3D1&qualifier=1619354343&id=7073196797899369&widgetName=sp_atf_next,4.7,Nekteck
"POWERADD Power Strip Surge Protector 6 Outlets & 6 USB Charging Ports, 6ft Heavy Duty Extension Cord, USB Outlet Extender for Home & Office 1625W/13A",22.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A00873783KCO4JTF0D8B7&url=%2FPoweradd-Protector-Outlets-Charging-Extension%2Fdp%2FB018S7VEVA%2Fref%3Dsr_1_7_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354061%26sr%3D8-7-spons%26psc%3D1%26smid%3DA2UX2NOV6U33XD&qualifier=1619354061&id=1250397627598782&widgetName=sp_mtf,4.8,POWERADD
"POWERADD [Upgraded] Pilot X7 20000mAh Portable Charger, Dual 3.1A Output External Power Bank with LED Flashlight, Compatible with iPhone, iPad, Samsung Galaxy and More - Black Red",24.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A08546941XQ55FU1JVP5R&url=%2FPOWERADD-Pilot-X7-Flashlight-Compatible%2Fdp%2FB0157RHV8O%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354061%26sr%3D8-1-spons%26psc%3D1%26smid%3DA2UX2NOV6U33XD&qualifier=1619354061&id=1250397627598782&widgetName=sp_atf,4.6,POWERADD
"POWERADD Pilot 4GS 12000mAh Portable Charger 8 Pin Input Power Bank with 3A High-Speed Output Compatible with iPhone, iPad, iPod, Samsung and More - Silver (8 Pin Cable Include)",21.99,https://www.amazon.com//Poweradd-Pilot-4GS-12000mAh-High-Speed/dp/B01LC1YO8Y/ref=sr_1_3?dchild=1&keywords=POWERADD+power+bank&qid=1619354061&sr=8-3,4.6,POWERADD
"POWERADD EnergyCell AC 5000, Portable Charger 5000mAh with Dual USB Wall Charger, Foldable Plug, Battery Pack for iPhone, iPad, Android, Samsung Galaxy and More（Black）",19.99,https://www.amazon.com//POWERADD-EnergyCell-Portable-Foldable-More%EF%BC%88Black%EF%BC%89/dp/B07S1QPCLH/ref=sr_1_6?dchild=1&keywords=POWERADD+power+bank&qid=1619354061&sr=8-6,4.6,POWERADD
"POWERADD EnergyCell 5000 Portable Charger, The Lightest 5000mAh Slim Power Bank with 2.4A Output, Compatible with iPhone Samsung and More (Black)",11.97,https://www.amazon.com//POWERADD-EnergyCell-Portable-Lightest-Compatible/dp/B07MBF4ZLN/ref=sr_1_5?dchild=1&keywords=POWERADD+power+bank&qid=1619354061&sr=8-5,4.5,POWERADD
"POWERADD 2ND Gen Pilot 2GS 10000mAh Power Bank, Dual USB Port Portable Charger 3.4A High-Speed Charge for iPhone, Samsung Galaxy, Other Smartphone and Tablet - Black (Apple Cable Not Included)",17.99,https://www.amazon.com//POWERADD-Pilot-2GS-High-Speed-Smartphone/dp/B00N2JBTEM/ref=sr_1_8?dchild=1&keywords=POWERADD+power+bank&qid=1619354061&sr=8-8,4.5,POWERADD
"[Upgraded] POWERADD Slim 2 Most Compact 5000mAh External Battery 2.1A Ouput Portable Charger with Smart Charge for iPhones, iPad, Samsung Galaxy, HTC and More (Blue)",10.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0274564362GNTJYI74I&url=%2FUpgraded-POWERADD-Compact-External-Portable%2Fdp%2FB00KG45W08%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353837%26sr%3D8-21-spons%26psc%3D1%26smid%3DA2UX2NOV6U33XD&qualifier=1619353837&id=5690103378810566&widgetName=sp_mtf,4.4,POWERADD
"Portable Bluetooth Shower Speaker with HD Stereo/Rich Bass IPX7 Waterproof, Wireless Small Speaker with LED Light for Outdoor/Travel/Pool Beach/Bike, Support TF Card/TWS/AUX Mode, 12H Playtime, Black",29.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0242342I5C06U6OXQO1&url=%2FPOWERADD-MusicFly-Portable-Bluetooth-Waterproof%2Fdp%2FB079W5MMLF%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354257%26sr%3D8-50-spons%26psc%3D1&qualifier=1619354257&id=174601358340326&widgetName=sp_atf_next,4.4,POWERADD
"POWERADD USB C Power Strip with Power Delivery 18W, Travel Power Strip Mini & Portable +POWERADD Ultra-Compact Power Bank, EnergyCell 10000 Neo Portable Charger",32.99,https://www.amazon.com//POWERADD-Delivery-Portable-Ultra-Compact-EnergyCell/dp/B08MW59LS6/ref=sr_1_36?dchild=1&keywords=POWERADD+power+bank&qid=1619354189&sr=8-36,4,POWERADD
"POWERADD Pilot Pro4 25600mAh Laptop Portable Charger, AC Output 110V/60W QC 3.0 Port 5V 9V 12V USB-A High Capacity External Battery for MacBook/Dell XPS/Pocket PC/iPod/iPad/Smartphone and More",83.99,https://www.amazon.com//POWERADD-25600mAh-Portable-Capacity-Smartphone/dp/B07MDZVM6M/ref=sr_1_30?dchild=1&keywords=POWERADD+power+bank&qid=1619354129&sr=8-30,2.9,POWERADD
"QI-EU Magnetic Wireless Charger Compatible with iPhone 12/12 Mini/12 Pro/ 12 Pro max and Apple AirPods 2 /pro,Fast Charging Pad Station with 18W Adapter",17.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A07021973354VWB1AUZIP&url=%2FQI-EU-Magnetic-Wireless-Compatible-Charging%2Fdp%2FB08SR3VXCX%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353933%26sr%3D8-50-spons%26psc%3D1&qualifier=1619353933&id=7363301713456580&widgetName=sp_atf_next,4.8,QI-EU
"RapidX X3PD - 3 Port Compact & Fast Car Charger for 3 Devices 35W Total, 18W USB-C",12.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A00945692AAS2N8M3BRJY&url=%2FRapidX-X3PD-Compact-Charger-Devices%2Fdp%2FB07W5JV3Z6%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354664%26sr%3D8-43-spons%26psc%3D1&qualifier=1619354664&id=6720574299267052&widgetName=sp_btf,4.6,RapidX
"RAVPower Portable Charger 20000mAh PD 3.0 Power Bank QC 3.0 18W USB C External Battery Pack Tri-input and Tri-output Cell Phone Charger Battery for iPhone, Samsung Galaxy and More",39.99,https://www.amazon.com//RAVPower-Portable-20000mAh-Tri-input-Tri-output/dp/B07TF73QZS/ref=sr_1_33?dchild=1&keywords=Anker+power+bank&qid=1619353573&sr=8-33,4.8,RAVPower
"RAVPower Portable Charger 15000mAh PD3.0 Power Bank QC 3.0, 18W High-Speed Ultra Compact USB C Battery Pack Tri-Input and Tri-Output Compatible iPhone 8/11/12/XS/XR/XS, iPad, Samsung Galaxy and More",32.99,https://www.amazon.com//Portable-RAVPower-High-Speed-Tri-Output-Compatible/dp/B082X6L813/ref=sr_1_15?dchild=1&keywords=INIU+power+bank&qid=1619353749&sr=8-15,4.7,RAVPower
Portable Charger USB C RAVPower Power Bank with AC Outlet 80W 20000mAh 30W PD External Battery Pack Emergency Backup Power Supply for Laptop MacBook Pro iPad Pro iPhone Galaxy (Charger Not Included),86.99,https://www.amazon.com//Portable-RAVPower-20000mAh-External-Nintendo/dp/B08BYTJJ9B/ref=sr_1_26?dchild=1&keywords=Anker+power+bank&qid=1619353573&sr=8-26,4.6,RAVPower
Power Bank RAVPower 16750mAh Portable Charger Ultra-Compact External Battery Pack with 4.5A Max Output Phone Charger 2 USB Ports & Flashlight for iPhone 12 Mini Pro Max 11 SE Samsung Galaxy S20 White,26.99,https://www.amazon.com//Portable-Chargers-RAVPower-16750mAh-External/dp/B00MQSMDYU/ref=sr_1_36?dchild=1&keywords=POWERADD+power+bank&qid=1619354129&sr=8-36,4.6,RAVPower
Portable Charger Power Bank 20000mAh RAVPower USB External Battery Pack Dual iSmart USB Ports Ultra Compact Phone Charger Compatible with iPhone 12 11 Pro Max Galaxy S10 Note 10 iPad Pro Android,29.99,https://www.amazon.com//Portable-RAVPower-20000mAh-External-Compatible/dp/B07VWG2L4D/ref=sr_1_39?dchild=1&keywords=POWERADD+power+bank&qid=1619354189&sr=8-39,4.6,RAVPower
"Renogy 72000mAh 266Wh 12v Power Bank with 60W PD, CPAP Battery for Camping, High Capacity Large Camping Power Bank with USB-C DC Wireless Charging & Flashlight, CPAP Battery Backup Power Supply",159.99,https://www.amazon.com//Renogy-72000mAh-Portable-Generator-Technology/dp/B0791WDZTW/ref=sr_1_18?dchild=1&keywords=Anker+power+bank&qid=1619353386&sr=8-18,4.3,Renogy
Sabrent Premium 60 Watt (12 Amp) 6-Port Aluminum Family-Sized Desktop USB Rapid Charger. Smart USB Charger with Auto Detect Technology [Silver] (AX-FLCH),29.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A062759933E2SWMCNG1N6&url=%2FSabrent-Aluminum-Family-Sized-Technology-AX-FLCH%2Fdp%2FB013WQGG1A%2Fref%3Dsr_1_177_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354419%26sr%3D8-177-spons%26psc%3D1%26smid%3DA29Y8OP2GPR7PE&qualifier=1619354419&id=2731653563518105&widgetName=sp_atf_next,4.6,SABRENT
"Simpeak 4 Port USB Charger Station, Charger Stand Compatible with Apple Watch Series 6 5 4 3 2 1, [Nightstand Mode], with Phone Charger Holder Stand, White",29.98,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0194929ZQEHLBLM9B5H&url=%2FSimpeak-Charger-iWatch-Nightstand-Smartphone%2Fdp%2FB0753Z5G8J%2Fref%3Dsr_1_67_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354758%26sr%3D8-67-spons%26psc%3D1&qualifier=1619354758&id=8160538926160751&widgetName=sp_mtf,4.6,Simpeak
"skynew Power Bank Hard Travel Case Medium Compatible RAV Power 26800/20100/20000mAh, Anker Power Core 26800mAh/ PowerCore +26800mAh, Dulla M50000 Power Bank 12000mAh (Medium Black)",15.39,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A095385520MC8A2JDKPHU&url=%2FCompatible-PowerCore-20000mAh-Powerbank-RAVPower-16750mAh%2Fdp%2FB07KM943K4%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3DAnker%2Bpower%2Bbank%26qid%3D1619353573%26sr%3D8-27-spons%26psc%3D1%26smid%3DA2GFGN0HYKJ04J&qualifier=1619353573&id=269765578641099&widgetName=sp_mtf,4.7,Skynew
SmallRig Universal Power Bank Holder 2790,22.9,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A023312837OLIIU34BWLU&url=%2FSmallRig-Universal-Power-Bank-Holder%2Fdp%2FB08J6ZW8HN%2Fref%3Dsr_1_23_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353837%26sr%3D8-23-spons%26psc%3D1&qualifier=1619353837&id=5690103378810566&widgetName=sp_btf,4.8,SmallRig
UGREEN Power Bank 20000mAh USB C Portable Charger 18W Power Delivery Charging Quick Charge 3.0 External Battery Pack Compatible for iPhone 12 Pro SE 11 Pro Max XS XR iPad Pro Samsung Galaxy Note20,23.79,https://www.amazon.com//UGREEN-20000mAh-Battery-Compatible-Samsung/dp/B07R9RMZJD/ref=sr_1_21?dchild=1&keywords=AUKEY+power+bank&qid=1619354433&sr=8-21,4.6,UGREEN
USB C to USB A Fast Charging Braided Cable (3.3FT/1M),7.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A05337302X91H9X8HOK27&url=%2FUPTab-Braided-Charging-Samsung-Nintendo%2Fdp%2FB07566SK3Y%2Fref%3Dsr_1_178_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354419%26sr%3D8-178-spons%26psc%3D1&qualifier=1619354419&id=2731653563518105&widgetName=sp_atf_next,5,Uptab
"Volessence 50000mAh Laptop Power Bank 5/8.4/9/12/16/20V Portable Laptop Charger for Laptop, Tablet, Phone and More",125.5,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A01189932N2Y7SEKPICU7&url=%2FVolessence-50000mAh-Laptop-Portable-Charger%2Fdp%2FB07RNZZXRM%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353837%26sr%3D8-20-spons%26psc%3D1&qualifier=1619353837&id=5690103378810566&widgetName=sp_mtf,4.1,Volessence
"Magnetic Car Wireless Charger 15W Fast Charging Dashboard Air Vent Car Mount, Compatible/w iPhone 12/12 Pro/12 Mini/12 Pro Max,with QC3.0 Car Charger",33.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A063105026E16LWKEFHPN&url=%2FMagnetic-Wireless-Charging-Dashboard-Compatible%2Fdp%2FB08W588GFC%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3DAUKEY%2Bpower%2Bbank%26qid%3D1619354758%26sr%3D8-65-spons%26psc%3D1&qualifier=1619354758&id=8160538926160751&widgetName=sp_atf_next,4.4,Wislter
"Wireless Charger Wireless Charging Stand Cordless Charger Qi-Certified 15W,for iPhone/12/12 Pro/11/SE/X/XR/XS/XS Max/8 Plus, Compatible Apple Watch SE/6/5/4/3/2 (Black)",12.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A059740538EY5EF86XJNY&url=%2FWireless-Charging-Cordless-Qi-Certified-Compatible%2Fdp%2FB08T9R52LD%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3DINIU%2Bpower%2Bbank%26qid%3D1619353976%26sr%3D8-81-spons%26psc%3D1&qualifier=1619353976&id=6185299139383067&widgetName=sp_atf_next,4.7,Wondery
"Surface Connect to Female USB-C Charging Cable15V/3A 45W PD Charger Compatible with Microsoft Surface Go. Pro 7/6 / 5/4 / 3, Surface BookSurface Laptop Female 45W Type-C Connector Black Cord 0.25Mtr",11.99,https://www.amazon.com//Charging-Compatible-Microsoft-BookSurface-Connector/dp/B08CX9X3ST/ref=sr_1_29?dchild=1&keywords=AUKEY+power+bank&qid=1619354547&sr=8-29,2.6,YAMTO
"Solar Charger, YELOMIN 20000mAh Portable Outdoor Solar Power Bank, Camping External Backup Battery Pack Dual USB 5V 1A/2A Outputs & Flashlights for All Cell Phones, Tablets and Electronic Devices",22.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A000025524LS2J1BMEZVN&url=%2FYelomin-20000mAh-Portable-Waterproof-Flashlight%2Fdp%2FB07L3P7TRV%2Fref%3Dsr_1_86_sspa%3Fdchild%3D1%26keywords%3DPOWERADD%2Bpower%2Bbank%26qid%3D1619354310%26sr%3D8-86-spons%26psc%3D1&qualifier=1619354310&id=5671543943246949&widgetName=sp_btf,4.2,YELOMIN
